Date,Altitude,Latitude,Longitude,ETo,Rn,Rs,max_temp,min_temp,mean_temp,max_RH,min_RH,mean_RH,U2,n/N,rainfall
7/6/1962,18.288,38°32',121°46',272.00,,784.00,88.00,51.00,69.50,97.00,35.00,66.00,84.00,1.00,
7/7/1962,18.288,38°32',121°46',286.00,417.60,785.00,86.00,49.00,67.50,98.00,36.00,67.00,108.00,1.00,
7/8/1962,18.288,38°32',121°46',269.00,413.00,788.00,85.00,52.00,68.50,93.00,35.00,64.00,87.00,1.00,
7/9/1962,18.288,38°32',121°46',261.00,408.10,764.00,84.00,50.00,67.00,97.00,37.00,67.00,117.00,1.00,
7/10/1962,18.288,38°32',121°46',230.00,,671.00,88.00,57.00,72.50,90.00,37.00,63.50,87.00,1.00,
7/11/1962,18.288,38°32',121°46',235.00,,610.00,89.00,52.00,70.50,95.00,33.00,64.00,150.00,0.97,
7/12/1962,18.288,38°32',121°46',262.00,385.70,754.00,81.00,52.00,66.50,99.00,49.00,74.00,183.00,0.98,
7/13/1962,18.288,38°32',121°46',232.00,368.00,732.00,87.00,53.00,70.00,96.00,38.00,67.00,75.00,0.95,
7/14/1962,18.288,38°32',121°46',264.00,,751.00,93.00,58.00,75.50,89.00,27.00,58.00,75.00,1.00,
7/15/1962,18.288,38°32',121°46',,,754.00,95.00,59.00,77.00,88.00,29.00,58.50,111.00,1.00,
7/16/1962,18.288,38°32',121°46',,,743.00,97.00,56.00,76.50,98.00,35.00,66.50,108.00,1.00,
7/17/1962,18.288,38°32',121°46',292.00,,734.00,90.00,52.00,71.00,97.00,37.00,67.00,129.00,1.00,
7/18/1962,18.288,38°32',121°46',269.00,,754.00,84.00,49.00,66.50,99.00,39.00,69.00,111.00,1.00,
7/19/1962,18.288,38°32',121°46',258.00,,751.00,89.00,51.00,70.00,95.00,30.00,62.50,93.00,1.00,
7/20/1962,18.288,38°32',121°46',252.00,432.40,754.00,96.00,54.00,75.00,92.00,26.00,59.00,57.00,1.00,
7/21/1962,18.288,38°32',121°46',292.00,427.20,748.00,99.00,53.00,76.00,94.00,27.00,60.50,84.00,1.00,
7/22/1962,18.288,38°32',121°46',267.00,416.30,746.00,98.00,55.00,76.50,92.00,25.00,58.50,60.00,1.00,
7/23/1962,18.288,38°32',121°46',,,736.00,95.00,56.00,75.50,94.00,29.00,61.50,34.00,1.00,
7/24/1962,18.288,38°32',121°46',264.00,,749.00,90.00,52.00,71.00,99.00,41.00,70.00,108.00,1.00,
7/25/1962,18.288,38°32',121°46',247.00,393.80,737.00,90.00,52.00,71.00,97.00,35.00,66.00,84.00,1.00,
7/26/1962,18.288,38°32',121°46',276.00,392.70,721.00,94.00,53.00,73.50,96.00,32.00,64.00,117.00,1.00,
7/27/1962,18.288,38°32',121°46',237.00,385.40,725.00,91.00,54.00,72.50,96.00,37.00,66.50,96.00,1.00,
7/28/1962,18.288,38°32',121°46',269.00,378.10,741.00,90.00,55.00,72.50,94.00,32.00,63.00,123.00,1.00,
7/29/1962,18.288,38°32',121°46',259.00,383.20,729.00,87.00,51.00,69.00,94.00,38.00,66.00,108.00,1.00,
7/30/1962,18.288,38°32',121°46',247.00,375.50,734.00,86.00,51.00,68.50,96.00,33.00,64.50,105.00,1.00,
7/31/1962,18.288,38°32',121°46',241.00,700.10,726.00,87.00,51.00,69.00,96.00,36.00,66.00,105.00,1.00,
8/1/1962,18.288,38°32',121°46',226.00,387.40,718.00,89.00,51.00,70.00,94.00,37.00,65.50,105.00,1.00,
8/2/1962,18.288,38°32',121°46',215.00,,712.00,79.00,52.00,65.50,93.00,49.00,71.00,156.00,1.00,
8/3/1962,18.288,38°32',121°46',229.00,404.10,714.00,82.00,58.00,70.00,92.00,52.00,72.00,216.00,0.99,
8/4/1962,18.288,38°32',121°46',226.00,,730.00,76.00,62.00,69.00,94.00,48.00,71.00,,0.96,
8/5/1962,18.288,38°32',121°46',209.00,,732.00,77.00,50.00,63.50,93.00,44.00,68.50,,0.97,
8/6/1962,18.288,38°32',121°46',,,723.00,79.00,54.00,66.50,92.00,40.00,66.00,147.00,1.00,
8/7/1962,18.288,38°32',121°46',,,703.00,80.00,57.00,68.50,93.00,46.00,69.50,108.00,0.92,
8/8/1962,18.288,38°32',121°46',186.00,,669.00,80.00,59.00,69.50,92.00,44.00,68.00,147.00,0.80,
8/9/1962,18.288,38°32',121°46',200.00,,723.00,80.00,54.00,67.00,88.00,37.00,62.50,75.00,0.95,
8/10/1962,18.288,38°32',121°46',234.00,,707.00,89.00,47.00,68.00,92.00,31.00,61.50,90.00,1.00,
8/11/1962,18.288,38°32',121°46',209.00,351.50,701.00,89.00,52.00,70.50,93.00,29.00,61.00,75.00,1.00,
8/12/1962,18.288,38°32',121°46',,,689.00,94.00,57.00,75.50,90.00,30.00,60.00,60.00,1.00,
8/13/1962,18.288,38°32',121°46',243.00,362.80,691.00,95.00,50.00,72.50,93.00,25.00,59.00,78.00,1.00,
8/14/1962,18.288,38°32',121°46',248.00,,693.00,94.00,52.00,73.00,92.00,21.00,56.50,66.00,1.00,
8/15/1962,18.288,38°32',121°46',247.00,341.10,684.00,98.00,56.00,77.00,87.00,26.00,56.50,72.00,0.94,
8/16/1962,18.288,38°32',121°46',236.00,339.00,628.00,99.00,60.00,79.50,86.00,26.00,56.00,99.00,1.00,
8/17/1962,18.288,38°32',121°46',264.00,345.30,695.00,91.00,51.00,71.00,95.00,36.00,65.50,156.00,1.00,
8/18/1962,18.288,38°32',121°46',203.00,323.80,684.00,90.00,52.00,71.00,92.00,31.00,61.50,63.00,1.00,
8/19/1962,18.288,38°32',121°46',,328.40,687.00,95.00,55.00,75.00,88.00,23.00,55.50,72.00,1.00,
8/20/1962,18.288,38°32',121°46',237.00,332.50,670.00,96.00,54.00,75.00,89.00,24.00,56.50,72.00,1.00,
8/21/1962,18.288,38°32',121°46',249.00,329.30,678.00,89.00,53.00,71.00,90.00,36.00,63.00,138.00,1.00,
8/22/1962,18.288,38°32',121°46',215.00,,669.00,89.00,53.00,71.00,90.00,30.00,60.00,87.00,1.00,
8/23/1962,18.288,38°32',121°46',217.00,,632.00,88.00,53.00,70.50,90.00,34.00,62.00,96.00,1.00,
8/24/1962,18.288,38°32',121°46',218.00,314.50,650.00,91.00,51.00,71.00,92.00,24.00,58.00,81.00,1.00,
8/25/1962,18.288,38°32',121°46',207.00,304.90,654.00,94.00,51.00,72.50,91.00,25.00,58.00,69.00,1.00,
8/26/1962,18.288,38°32',121°46',225.00,315.10,645.00,94.00,54.00,74.00,85.00,29.00,57.00,78.00,1.00,
8/27/1962,18.288,38°32',121°46',235.00,310.80,662.00,95.00,47.00,71.00,84.00,22.00,53.00,75.00,1.00,
8/28/1962,18.288,38°32',121°46',235.00,272.70,648.00,93.00,51.00,72.00,94.00,22.00,58.00,147.00,1.00,
8/29/1962,18.288,38°32',121°46',201.00,288.50,637.00,84.00,49.00,66.50,95.00,34.00,64.50,108.00,1.00,
8/30/1962,18.288,38°32',121°46',185.00,281.50,630.00,89.00,48.00,68.50,93.00,31.00,62.00,78.00,1.00,
8/31/1962,18.288,38°32',121°46',183.00,292.80,627.00,91.00,50.00,70.50,92.00,26.00,59.00,42.00,1.00,
9/1/1962,18.288,38°32',121°46',188.00,291.00,609.00,91.00,51.00,71.00,90.00,30.00,60.00,76.00,1.00,
9/2/1962,18.288,38°32',121°46',204.00,298.00,608.00,90.00,49.00,69.50,90.00,32.00,61.00,119.00,1.00,
9/3/1962,18.288,38°32',121°46',177.00,289.90,628.00,81.00,47.00,64.00,93.00,43.00,68.00,101.00,1.00,
9/4/1962,18.288,38°32',121°46',,293.70,613.00,82.00,48.00,65.00,92.00,44.00,68.00,98.00,1.00,
9/5/1962,18.288,38°32',121°46',169.00,264.90,573.00,85.00,49.00,67.00,91.00,38.00,64.50,83.00,1.00,
9/6/1962,18.288,38°32',121°46',194.00,263.50,584.00,88.00,52.00,70.00,90.00,29.00,59.50,137.00,1.00,
9/7/1962,18.288,38°32',121°46',168.00,,588.00,81.00,50.00,65.50,92.00,48.00,70.00,87.00,1.00,
9/8/1962,18.288,38°32',121°46',203.00,262.00,577.00,90.00,49.00,69.50,91.00,25.00,58.00,97.00,1.00,
9/9/1962,18.288,38°32',121°46',188.00,259.30,585.00,83.00,47.00,65.00,90.00,42.00,66.00,134.00,1.00,
9/10/1962,18.288,38°32',121°46',157.00,232.00,558.00,78.00,47.00,62.50,,,,106.00,1.00,
9/11/1962,18.288,38°32',121°46',173.00,,562.00,84.00,54.00,69.00,,,,139.00,1.00,
9/12/1962,18.288,38°32',121°46',198.00,,590.00,81.00,50.00,65.50,92.00,37.00,64.50,147.00,1.00,
9/13/1962,18.288,38°32',121°46',161.00,254.60,567.00,82.00,50.00,66.00,92.00,41.00,66.50,86.00,1.00,
9/14/1962,18.288,38°32',121°46',159.00,254.70,560.00,85.00,49.00,67.00,92.00,39.00,65.50,74.00,1.00,
9/15/1962,18.288,38°32',121°46',166.00,272.30,564.00,91.00,51.00,71.00,87.00,28.00,57.50,74.00,1.00,
9/16/1962,18.288,38°32',121°46',171.00,255.90,559.00,95.00,51.00,73.00,82.00,26.00,54.00,65.00,1.00,
9/17/1962,18.288,38°32',121°46',200.00,232.30,556.00,92.00,47.00,69.50,93.00,31.00,62.00,133.00,1.00,
9/18/1962,18.288,38°32',121°46',145.00,211.70,576.00,83.00,46.00,64.50,93.00,35.00,64.00,67.00,1.00,
9/19/1962,18.288,38°32',121°46',172.00,219.50,554.00,83.00,47.00,65.00,91.00,35.00,63.00,133.00,1.00,
9/20/1962,18.288,38°32',121°46',136.00,223.10,541.00,83.00,49.00,66.00,89.00,35.00,62.00,60.00,1.00,
9/21/1962,18.288,38°32',121°46',146.00,220.50,525.00,90.00,49.00,69.50,91.00,31.00,61.00,62.00,1.00,
9/22/1962,18.288,38°32',121°46',140.00,215.30,522.00,91.00,46.00,68.50,93.00,29.00,61.00,64.00,1.00,
9/23/1962,18.288,38°32',121°46',154.00,206.00,530.00,93.00,49.00,71.00,87.00,23.00,55.00,64.00,1.00,
9/24/1962,18.288,38°32',121°46',,205.90,515.00,93.00,50.00,71.50,94.00,30.00,62.00,101.00,1.00,
9/25/1962,18.288,38°32',121°46',188.00,160.50,473.00,83.00,52.00,67.50,97.00,42.00,69.50,115.00,0.91,0.02
9/26/1962,18.288,38°32',121°46',163.00,174.90,501.00,78.00,49.00,63.50,93.00,46.00,69.50,207.00,0.95,
9/27/1962,18.288,38°32',121°46',75.00,86.60,262.00,69.00,54.00,61.50,93.00,62.00,77.50,103.00,0.33,
9/28/1962,18.288,38°32',121°46',100.00,143.90,314.00,71.00,53.00,62.00,94.00,52.00,73.00,201.00,0.38,
9/29/1962,18.288,38°32',121°46',142.00,232.90,470.00,75.00,46.00,60.50,89.00,43.00,66.00,116.00,0.63,
9/30/1962,18.288,38°32',121°46',154.00,229.20,504.00,86.00,53.00,69.50,81.00,31.00,56.00,62.00,1.00,
10/1/1962,18.288,38°32',121°46',146.00,206.20,486.00,90.00,55.00,72.50,87.00,29.00,58.00,101.00,1.00,
10/2/1962,18.288,38°32',121°46',166.00,185.50,489.00,80.00,47.00,63.50,92.00,46.00,69.00,152.00,1.00,
10/3/1962,18.288,38°32',121°46',132.00,200.20,466.00,74.00,48.00,61.00,86.00,37.00,61.50,48.00,0.78,
10/4/1962,18.288,38°32',121°46',173.00,198.70,479.00,74.00,50.00,62.00,58.00,30.00,44.00,201.00,0.90,
10/5/1962,18.288,38°32',121°46',152.00,170.30,478.00,78.00,42.00,60.00,87.00,28.00,57.50,128.00,1.00,
10/6/1962,18.288,38°32',121°46',118.00,144.30,441.00,76.00,39.00,57.50,92.00,36.00,64.00,106.00,0.96,
10/7/1962,18.288,38°32',121°46',117.00,184.20,450.00,78.00,47.00,62.50,85.00,26.00,55.50,104.00,0.95,
10/8/1962,18.288,38°32',121°46',128.00,189.40,450.00,80.00,53.00,66.50,98.00,47.00,72.50,102.00,0.97,
10/9/1962,18.288,38°32',121°46',136.00,176.50,459.00,78.00,60.00,69.00,94.00,58.00,76.00,211.00,1.00,
10/10/1962,18.288,38°32',121°46',61.00,24.10,183.00,69.00,53.00,61.00,98.00,62.00,80.00,204.00,0.35,0.05
10/11/1962,18.288,38°32',121°46',,,87.00,67.00,59.00,63.00,97.00,79.00,88.00,305.00,0.01,2.41
10/12/1962,18.288,38°32',121°46',,,103.00,68.00,56.00,62.00,97.00,79.00,88.00,274.00,0.00,3.52
10/13/1962,18.288,38°32',121°46',,,103.00,60.00,48.00,54.00,96.00,72.00,84.00,188.00,0.00,2.17
10/14/1962,18.288,38°32',121°46',,121.40,455.00,65.00,52.00,58.50,94.00,57.00,75.50,165.00,0.76,
10/15/1962,18.288,38°32',121°46',,112.70,470.00,68.00,50.00,59.00,78.00,51.00,64.50,452.00,1.00,
10/16/1962,18.288,38°32',121°46',,145.60,446.00,69.00,52.00,60.50,74.00,44.00,59.00,405.00,1.00,
10/17/1962,18.288,38°32',121°46',158.00,136.70,437.00,75.00,45.00,60.00,94.00,40.00,67.00,196.00,1.00,
10/18/1962,18.288,38°32',121°46',102.00,150.60,434.00,78.00,45.00,61.50,98.00,40.00,69.00,74.00,1.00,
10/19/1962,18.288,38°32',121°46',77.00,124.80,412.00,75.00,45.00,60.00,95.00,45.00,70.00,57.00,0.75,
10/20/1962,18.288,38°32',121°46',68.00,123.70,321.00,72.00,46.00,59.00,95.00,63.00,79.00,30.00,0.66,0.01
10/21/1962,18.288,38°32',121°46',82.00,148.60,384.00,75.00,49.00,62.00,100.00,56.00,78.00,34.00,0.87,0.01
10/22/1962,18.288,38°32',121°46',82.00,148.40,373.00,77.00,50.00,63.50,100.00,61.00,80.50,32.00,0.85,0.01
10/23/1962,18.288,38°32',121°46',67.00,114.00,316.00,73.00,47.00,54.50,100.00,70.00,99.00,85.00,0.54,0.01
10/24/1962,18.288,38°32',121°46',15.00,31.00,100.00,57.00,52.00,57.00,100.00,98.00,95.50,43.00,0.00,0.02
10/25/1962,18.288,38°32',121°46',17.00,13.70,74.00,59.00,55.00,57.00,100.00,91.00,96.00,39.00,0.00,
10/26/1962,18.288,38°32',121°46',24.00,26.80,80.00,60.00,55.00,57.50,98.00,85.00,91.50,59.00,0.00,
10/27/1962,18.288,38°32',121°46',31.00,28.90,101.00,60.00,55.00,57.50,100.00,84.00,92.00,37.00,0.00,0.01
10/28/1962,18.288,38°32',121°46',31.00,86.10,218.00,64.00,48.00,56.00,100.00,94.00,97.00,40.00,0.41,0.03
10/29/1962,18.288,38°32',121°46',38.00,74.60,209.00,68.00,45.00,56.50,100.00,80.00,90.00,41.00,0.39,0.01
10/30/1962,18.288,38°32',121°46',80.00,141.70,360.00,76.00,49.00,62.50,100.00,58.00,79.00,38.00,0.51,1.00
10/31/1962,18.288,38°32',121°46',85.00,140.30,351.00,77.00,48.00,62.50,100.00,46.00,73.00,52.00,0.89,0.01
11/1/1962,18.288,38°32',121°46',70.00,117.60,316.00,77.00,49.00,63.00,100.00,58.00,79.00,31.00,1.00,0.01
11/2/1962,18.288,38°32',121°46',50.00,50.80,180.00,70.00,47.00,58.50,100.00,60.00,80.00,36.00,0.31,
11/3/1962,18.288,38°32',121°46',76.00,117.60,335.00,77.00,45.00,61.00,100.00,49.00,74.50,56.00,1.00,
11/4/1962,18.288,38°32',121°46',45.00,,233.00,71.00,49.00,60.00,100.00,64.00,82.00,72.00,0.65,
11/5/1962,18.288,38°32',121°46',59.00,,236.00,68.00,41.00,54.50,100.00,59.00,79.50,125.00,0.61,
11/6/1962,18.288,38°32',121°46',77.00,105.60,344.00,69.00,39.00,54.00,100.00,40.00,70.00,99.00,0.99,
11/7/1962,18.288,38°32',121°46',73.00,106.30,335.00,70.00,43.00,56.50,100.00,47.00,73.50,59.00,0.93,
11/8/1962,18.288,38°32',121°46',53.00,75.30,270.00,71.00,47.00,59.00,100.00,55.00,77.50,35.00,0.76,
11/9/1962,18.288,38°32',121°46',59.00,88.70,208.00,69.00,49.00,59.00,100.00,63.00,81.50,160.00,0.15,
11/10/1962,18.288,38°32',121°46',74.00,91.00,319.00,67.00,43.00,55.00,100.00,43.00,71.50,68.00,0.90,
11/11/1962,18.288,38°32',121°46',70.00,105.00,316.00,71.00,46.00,58.50,100.00,45.00,72.50,57.00,1.00,
11/12/1962,18.288,38°32',121°46',56.00,86.30,257.00,71.00,44.00,57.50,100.00,60.00,80.00,77.00,0.63,
11/13/1962,18.288,38°32',121°46',62.00,74.70,270.00,71.00,44.00,57.50,100.00,50.00,75.00,60.00,0.25,
11/14/1962,18.288,38°32',121°46',62.00,78.50,291.00,65.00,37.00,51.00,100.00,45.00,72.50,66.00,0.77,
11/15/1962,18.288,38°32',121°46',61.00,67.10,303.00,65.00,34.00,49.50,100.00,51.00,75.50,91.00,0.90,
11/16/1962,18.288,38°32',121°46',65.00,75.60,319.00,60.00,41.00,50.50,98.00,43.00,70.50,168.00,0.97,
11/17/1962,18.288,38°32',121°46',63.00,17.40,290.00,58.00,39.00,51.50,95.00,54.00,74.50,145.00,0.76,0.07
11/18/1962,18.288,38°32',121°46',100.00,37.60,311.00,66.00,37.00,49.00,100.00,39.00,69.50,240.00,1.00,
11/19/1962,18.288,38°32',121°46',52.00,54.70,299.00,65.00,33.00,54.00,100.00,44.00,72.00,38.00,1.00,
11/20/1962,18.288,38°32',121°46',50.00,75.20,293.00,71.00,37.00,54.50,100.00,44.00,72.00,30.00,0.92,
11/21/1962,18.288,38°32',121°46',45.00,65.70,263.00,72.00,37.00,51.50,100.00,51.00,75.50,61.00,1.00,
11/22/1962,18.288,38°32',121°46',46.00,66.60,272.00,62.00,41.00,50.00,100.00,63.00,81.50,84.00,0.92,
11/23/1962,18.288,38°32',121°46',35.00,46.80,190.00,61.00,39.00,50.00,100.00,52.00,76.00,55.00,0.00,
11/24/1962,18.288,38°32',121°46',33.00,49.50,190.00,64.00,36.00,52.00,100.00,59.00,79.50,70.00,0.93,
11/25/1962,18.288,38°32',121°46',48.00,81.70,247.00,63.00,41.00,53.00,96.00,51.00,73.50,143.00,0.33,
11/26/1962,18.288,38°32',121°46',30.00,-31.40,75.00,63.00,43.00,50.00,100.00,60.00,80.00,161.00,0.00,0.48
11/27/1962,18.288,38°32',121°46',55.00,34.60,258.00,62.00,38.00,48.00,100.00,53.00,76.50,110.00,0.80,
11/28/1962,18.288,38°32',121°46',44.00,43.40,245.00,57.00,39.00,43.50,98.00,44.00,71.00,233.00,0.69,
11/29/1962,18.288,38°32',121°46',85.00,25.80,285.00,57.00,30.00,49.50,76.00,35.00,55.50,166.00,1.00,
11/30/1962,18.288,38°32',121°46',40.00,65.30,247.00,57.00,42.00,50.00,94.00,71.00,82.50,61.00,0.85,
12/1/1962,18.288,38°32',121°46',37.00,77.80,173.00,56.00,44.00,50.00,100.00,73.00,86.50,110.00,0.04,
12/2/1962,18.288,38°32',121°46',25.00,-13.90,49.00,59.00,49.00,54.00,100.00,66.00,83.00,212.00,0.00,0.01
12/3/1962,18.288,38°32',121°46',16.00,172.10,82.00,57.00,39.00,48.00,100.00,82.00,91.00,91.00,0.12,
12/4/1962,18.288,38°32',121°46',46.00,47.80,268.00,59.00,41.00,50.00,100.00,58.00,79.00,87.00,0.26,
12/5/1962,18.288,38°32',121°46',20.00,80.10,119.00,52.00,41.00,46.50,100.00,94.00,97.00,62.00,0.00,
12/6/1962,18.288,38°32',121°46',24.00,72.70,185.00,59.00,42.00,50.50,100.00,79.00,89.50,67.00,0.00,
12/7/1962,18.288,38°32',121°46',18.00,56.60,123.00,52.00,40.00,46.00,100.00,96.00,98.00,53.00,0.11,0.01
12/8/1962,18.288,38°32',121°46',22.00,53.90,165.00,57.00,38.00,47.50,100.00,84.00,92.00,61.00,0.37,0.01
12/9/1962,18.288,38°32',121°46',13.00,62.50,110.00,49.00,38.00,43.50,100.00,100.00,100.00,58.00,0.00,0.01
12/10/1962,18.288,38°32',121°46',19.00,65.10,149.00,53.00,38.00,45.50,100.00,98.00,99.00,44.00,0.46,0.01
12/11/1962,18.288,38°32',121°46',29.00,80.50,216.00,54.00,39.00,46.50,100.00,87.00,93.50,67.00,0.26,0.01
12/12/1962,18.288,38°32',121°46',9.00,31.70,72.00,47.00,40.00,43.50,100.00,100.00,100.00,42.00,0.00,0.01
12/13/1962,18.288,38°32',121°46',25.00,50.80,118.00,56.00,46.00,51.00,100.00,85.00,92.50,93.00,0.10,
12/14/1962,18.288,38°32',121°46',36.00,69.20,159.00,58.00,50.00,54.00,100.00,65.00,82.50,73.00,0.32,0.64
12/15/1962,18.288,38°32',121°46',,-98.90,39.00,58.00,54.00,56.00,100.00,93.00,96.50,115.00,0.00,0.69
12/16/1962,18.288,38°32',121°46',,-137.50,51.00,56.00,51.00,53.50,100.00,100.00,100.00,95.00,0.00,0.92
12/17/1962,18.288,38°32',121°46',,,49.00,55.00,48.00,51.50,100.00,96.00,98.00,139.00,0.00,0.38
12/18/1962,18.288,38°32',121°46',55.00,,249.00,62.00,38.00,50.00,100.00,64.00,82.00,96.00,0.78,0.02
12/19/1962,18.288,38°32',121°46',30.00,27.00,214.00,58.00,38.00,48.00,100.00,70.00,85.00,30.00,0.18,0.01
12/20/1962,18.288,38°32',121°46',9.00,59.10,98.00,50.00,40.00,45.00,100.00,100.00,100.00,38.00,0.00,0.02
12/21/1962,18.288,38°32',121°46',10.00,36.80,82.00,48.00,40.00,44.00,,,,32.00,0.00,0.02
12/22/1962,18.288,38°32',121°46',15.00,26.60,65.00,48.00,42.00,45.00,,,,53.00,0.00,
12/23/1962,18.288,38°32',121°46',26.00,36.60,133.00,49.00,36.00,42.50,,,,181.00,0.05,
12/24/1962,18.288,38°32',121°46',108.00,-20.20,276.00,48.00,26.00,37.00,,,,291.00,1.00,
12/25/1962,18.288,38°32',121°46',32.00,30.20,254.00,49.00,25.00,37.00,,,,72.00,0.95,
12/26/1962,18.288,38°32',121°46',30.00,9.50,276.00,52.00,25.00,38.50,,,,37.00,1.00,
12/27/1962,18.288,38°32',121°46',24.00,57.10,260.00,51.00,26.00,38.50,100.00,75.00,87.50,26.00,1.00,
12/28/1962,18.288,38°32',121°46',17.00,24.20,252.00,51.00,24.00,37.50,100.00,67.00,83.50,45.00,0.95,0.01
12/29/1962,18.288,38°32',121°46',22.00,,257.00,50.00,24.00,37.00,100.00,68.00,84.00,37.00,0.92,0.01
12/30/1962,18.288,38°32',121°46',23.00,,208.00,50.00,31.00,40.50,100.00,69.00,84.50,41.00,0.85,
12/31/1962,18.288,38°32',121°46',19.00,12.70,172.00,53.00,27.00,40.00,100.00,69.00,84.50,28.00,0.80,0.01
1/1/1963,18.288,38°32',121°46',15.00,42.00,152.00,46.00,29.00,37.50,100.00,78.00,89.00,64.00,0.00,
1/2/1963,18.288,38°32',121°46',10.00,50.00,95.00,38.00,30.00,34.00,100.00,100.00,100.00,37.00,0.00,
1/3/1963,18.288,38°32',121°46',25.00,54.00,167.00,49.00,31.00,40.00,98.00,58.00,78.00,62.00,0.00,
1/4/1963,18.288,38°32',121°46',31.00,27.00,257.00,58.00,29.00,43.50,98.00,24.00,61.00,63.00,0.91,
1/5/1963,18.288,38°32',121°46',34.00,39.00,270.00,57.00,29.00,43.00,98.00,27.00,62.50,48.00,0.98,
1/6/1963,18.288,38°32',121°46',21.00,16.00,201.00,59.00,29.00,44.00,98.00,30.00,64.00,14.00,0.68,
1/7/1963,18.288,38°32',121°46',16.00,42.00,178.00,57.00,29.00,43.00,98.00,57.00,77.50,22.00,0.68,
1/8/1963,18.288,38°32',121°46',33.00,36.00,263.00,62.00,28.00,45.00,98.00,32.00,65.00,61.00,0.71,
1/9/1963,18.288,38°32',121°46',27.00,39.00,212.00,55.00,35.00,45.00,98.00,58.00,78.00,63.00,0.48,
1/10/1963,18.288,38°32',121°46',46.00,-18.00,124.00,53.00,32.00,42.50,98.00,16.00,57.00,345.00,0.30,
1/11/1963,18.288,38°32',121°46',87.00,-63.00,306.00,42.00,29.00,35.50,18.00,5.00,11.50,550.00,1.00,
1/12/1963,18.288,38°32',121°46',72.00,-46.00,303.00,48.00,20.00,34.00,50.00,1.00,25.50,,1.00,
1/13/1963,18.288,38°32',121°46',24.00,30.00,286.00,50.00,20.00,35.00,73.00,5.00,39.00,,1.00,
1/14/1963,18.288,38°32',121°46',24.00,42.00,268.00,51.00,21.00,36.00,100.00,52.00,76.00,,1.00,
1/15/1963,18.288,38°32',121°46',24.00,62.00,278.00,56.00,22.00,39.00,100.00,39.00,69.50,,1.00,
1/16/1963,18.288,38°32',121°46',19.00,35.00,254.00,53.00,23.00,38.00,100.00,45.00,72.50,,1.00,
1/17/1963,18.288,38°32',121°46',20.00,32.00,268.00,59.00,22.00,40.50,100.00,40.00,70.00,,0.93,
1/18/1963,18.288,38°32',121°46',21.00,-1.00,204.00,53.00,37.00,45.00,100.00,27.00,63.50,351.00,0.44,
1/19/1963,18.288,38°32',121°46',56.00,-5.00,306.00,56.00,20.00,38.00,99.00,15.00,57.00,144.00,1.00,
1/20/1963,18.288,38°32',121°46',18.00,44.00,264.00,54.00,21.00,37.50,97.00,41.00,69.00,33.00,1.00,
1/21/1963,18.288,38°32',121°46',21.00,51.00,283.00,59.00,26.00,42.50,100.00,36.00,68.00,52.00,1.00,
1/22/1963,18.288,38°32',121°46',22.00,54.00,273.00,60.00,27.00,43.50,100.00,58.00,79.00,49.00,0.96,
1/23/1963,18.288,38°32',121°46',18.00,56.00,226.00,54.00,30.00,42.00,100.00,67.00,80.50,34.00,0.80,
1/24/1963,18.288,38°32',121°46',18.00,55.00,222.00,56.00,33.00,44.50,100.00,61.00,100.00,,0.47,
1/25/1963,18.288,38°32',121°46',11.00,47.00,82.00,41.00,35.00,38.00,100.00,100.00,100.00,64.00,0.00,
1/26/1963,18.288,38°32',121°46',21.00,54.00,178.00,45.00,32.00,38.50,100.00,75.00,87.50,76.00,0.00,
1/27/1963,18.288,38°32',121°46',12.00,20.00,75.00,40.00,35.00,37.50,100.00,85.00,92.50,100.00,0.00,
1/28/1963,18.288,38°32',121°46',8.00,-27.00,44.00,41.00,36.00,38.50,100.00,92.00,96.00,51.00,0.22,0.04
1/29/1963,18.288,38°32',121°46',,48.00,52.00,54.00,40.00,47.00,100.00,92.00,96.00,252.00,0.22,1.99
1/30/1963,18.288,38°32',121°46',,,31.00,57.00,54.00,55.50,100.00,98.00,99.00,411.00,0.00,3.82
1/31/1963,18.288,38°32',121°46',,-18.60,30.00,62.00,57.00,59.50,100.00,94.00,97.00,,0.00,1.00
2/1/1963,18.288,38°32',121°46',,55.70,245.00,65.00,54.00,59.50,100.00,78.00,89.00,,0.45,
2/2/1963,18.288,38°32',121°46',,52.20,159.00,65.00,55.00,60.00,100.00,77.00,88.50,59.00,0.05,
2/3/1963,18.288,38°32',121°46',,76.60,214.00,67.00,53.00,60.00,100.00,75.00,87.50,63.00,0.46,
2/4/1963,18.288,38°32',121°46',,-8.20,95.00,65.00,45.00,55.00,99.00,76.00,87.50,65.00,0.10,
2/5/1963,18.288,38°32',121°46',,66.10,208.00,63.00,53.00,58.00,100.00,77.00,88.50,55.00,1.51,0.01
2/6/1963,18.288,38°32',121°46',54.00,82.10,291.00,72.00,50.00,61.00,100.00,70.00,85.00,63.00,0.85,0.01
2/7/1963,18.288,38°32',121°46',24.00,8.50,153.00,64.00,49.00,56.50,100.00,86.00,93.00,63.00,,16.00
2/8/1963,18.288,38°32',121°46',40.00,66.20,193.00,67.00,51.00,59.00,100.00,73.00,86.50,48.00,0.33,0.23
2/9/1963,18.288,38°32',121°46',,-174.60,47.00,59.00,50.00,54.50,100.00,88.00,94.00,138.00,0.73,0.23
